변동사유발생연월일,구분,업체명
2023.6.7,휴업,현림주유소
2023.6.7,폐업,오성주유소
2023.6.7,휴업,추성주유소
2023.6.7,폐업,에이치디현대오일뱅크(주)직영 서원주유소
2023.6.7,휴업,SJ산림조합주유소
2023.6.8,휴업,광신석유(주) 무학주유소
2023.6.8,폐업,아시아주유소
2023.6.8,휴업,드림월드주유소
2023.6.8,폐업,선우상사 삼전주유소
2023.6.9,신규,협성주유소
2023.6.9,폐업,우아주유소
2023.6.12,휴업,찬진주유소
2023.6.12,휴업,중앙주유소
2023.6.12,휴업,수분주유소
2023.6.12,폐업,남천안IC주유소
2023.6.13,휴업,용대주유소
2023.6.13,휴업,한일주유소
2023.6.13,폐업,동해태양주유소
2023.6.13,휴업,새동네주유소
2023.6.13,폐업,지에스칼텍스(주) 오일주유소
2023.6.13,휴업,한국복합물류(주) 장성영업소
2023.6.14,휴업,상원주유소
2023.6.14,폐업,낙동주유소
2023.6.14,폐업,매천제일주유소
2023.6.14,휴업,송광주유소
2023.6.14,휴업,제이주유소
2023.6.16,휴업,금용주유소
2023.6.16,신규,(유)이플렉스 직영 남사주유소
2023.6.16,휴업,한두재주유소
2023.6.19,휴업,광신석유(주) 양덕주유소
2023.6.19,신규,워시헤븐주유소
2023.6.20,휴업,배산주유소
2023.6.20,휴업,신안주유소
2023.6.21,폐업,해성주유소
2023.6.21,등록취소,(주)연박에너지
2023.6.22,폐업,유천주유소
2023.6.22,휴업,수협주유소
2023.6.23,폐업,에이치디현대오일뱅크(주)직영 하나주유소
2023.6.23,폐업,행복한주유소
2023.6.23,신규,내트럭(주) 웅동사업소
2023.6.23,폐업,햇살주유소
2023.6.26,휴업,나래사랑주유소
2023.6.26,휴업,다솜주유소
2023.6.26,등록취소,DH문막주유소
2023.6.27,휴업,마대주유소
2023.6.27,폐업,설봉주유소
2023.6.27,휴업,대촌주유소
2023.6.27,휴업,건국주유소
2023.6.27,휴업,(주)올림픽주유소
2023.6.28,휴업,무촌주유소
2023.6.28,휴업,광신직영(호원셀프)
2023.6.28,휴업,(주)부흥에너지 평화주유소
2023.6.28,휴업,지에스칼텍스(주) 구의스타주유소
2023.6.28,폐업,영대주유소
2023.6.28,휴업,진원주유소
2023.6.28,휴업,(구)소망주유소
2023.6.28,휴업,데일리오일
2023.6.29,휴업,익산 으뜸주유소
2023.6.29,휴업,지에스칼텍스(주)길목주유소
2023.6.30,휴업,설악한계주유소
2023.6.30,휴업,(주)하이웨이에너지
2023.6.30,휴업,신촌주유소
2023.6.30,폐업,우림주유소
2023.6.30,폐업,(주)태산이앤엘 중동셀프주유소
2023.6.30,폐업,연호주유소
2023.6.30,휴업,부강제일주유소
2023.7.3,휴업,(유)통영비엔에프 사량도주유소
2023.7.3,휴업,(주)오일석유 제일주유소
2023.7.3,폐업,생수주유소
2023.7.3,휴업,지에스칼텍스(주) 오토피아주유소
2023.7.4,폐업,에이치디현대오일뱅크(주)직영 괴정제일셀프주유소
2023.7.4,휴업,자동주유소
2023.7.4,휴업,대길주유소
2023.7.5,휴업,금창주유소
2023.7.5,휴업,해남주유소
2023.7.5,휴업,응답하라8051주유소
2023.7.6,휴업,회덕주유소
2023.7.6,휴업,광신석유(주) 용원주유소
2023.7.6,폐업,개정주유소
2023.7.6,휴업,동광주유소
2023.7.7,휴업,씨알에스엘
2023.7.7,휴업,제이주유소
2023.7.7,휴업,대원주유소
2023.7.10,휴업,찬진주유소
2023.7.10,휴업,대일주유소
2023.7.10,휴업,웅촌셀프주유소
2023.7.10,휴업,현대주유소
2023.7.11,휴업,이천주유소
2023.7.12,휴업,주식회사 나이스개발
2023.7.12,폐업,경북주유소
2023.7.12,휴업,광신석유(주) 범천주유소
2023.7.12,휴업,광신석유(주) 구평주유소
2023.7.13,휴업,에이치디현대오일뱅크(주)직영 영일대셀프주유소
2023.7.13,휴업,삼도봉주유소
2023.7.14,휴업,아진산업개발
2023.7.14,휴업,베스트주유소
2023.7.17,휴업,나드리주유소
2023.7.17,폐업,은광주유소
2023.7.18,휴업,공주주유소
2023.7.19,휴업,화강주유소
2023.7.19,휴업,광신석유(주) 구암주유소
2023.7.19,신규,지에스칼텍스(주) 소사벌주유소
2023.7.19,폐업,에이치디현대오일뱅크(주)직영 인천셀프주유소
2023.7.19,휴업,지리산주유소
2023.7.20,휴업,현림주유소
2023.7.20,휴업,SJ산림조합 주유소
2023.7.21,폐업,회덕주유소
2023.7.21,폐업,남항주유소
2023.7.21,휴업,대아주유소
2023.7.21,휴업,S-OIL 아침햇살주유소
2023.7.24,폐업,에이치디현대오일뱅크(주)직영 마산현대주유소
2023.7.24,휴업,흥국주유소
2023.7.24,휴업,옥산주유소
2023.7.24,휴업,(주)천안환경 동면주유소
2023.7.24,휴업,동찬주유소
2023.7.24,휴업,제이주유소
2023.7.25,폐업,(주)미스두바이주유소
2023.7.25,휴업,화랑주유소
2023.7.25,휴업,진영주유소
2023.7.25,휴업,한일주유소
2023.7.25,휴업,달성주유소
2023.7.25,폐업,덕성제1주유소
2023.7.26,휴업,광장셀프주유소
2023.7.27,휴업,참셀프주유소
2023.7.28,폐업,신바람주유소
2023.7.28,휴업,은혜셀프주유소
2023.7.28,휴업,지에스칼텍스(주)연향주유소
2023.7.28,휴업,백현주유소
2023.7.28,휴업,율촌주유소
2023.7.31,휴업,에이치디현대오일뱅크(주)직영 춘천주유소
2023.7.31,폐업,성동주유소
2023.7.31,휴업,화룡주유소
2023.8.1,휴업,대명그린주유소
2023.8.1,휴업,대림석유(주) 솔밭주유소
2023.8.2,휴업,대전주유소
2023.8.2,휴업,(주)남부주유소
2023.8.3,휴업,㈜가온에너지 힘이나주유소
2023.8.3,휴업,합천성원주유소
2023.8.3,폐업,정산주유소
2023.8.3,신규,참좋은2주유소
2023.8.3,신규,봉담제일주유소
2023.8.3,휴업,(주)두한 동안성주유소
2023.8.4,폐업,죽헌동주유소
2023.8.4,휴업,교대주유소
2023.8.4,휴업,(주)대경유업 영등포현대셀프
2023.8.4,휴업,고창주유소
2023.8.4,휴업,대동셀프주유소
2023.8.4,등록취소,호남제일주유소
2023.8.7,휴업,(주)오만불 신동방주유소
2023.8.8,휴업,광신석유(주) 호원주유소
2023.8.8,휴업,형제주유소
2023.8.8,휴업,광장주유소
2023.8.9,휴업,태암주유소
2023.8.9,휴업,처음처럼주유소
2023.8.9,휴업,번개셀프2주유소
2023.8.10,휴업,안흥주유소
2023.8.10,휴업,강림주유소
2023.8.10,휴업,명당주유소
2023.8.10,휴업,방동제일주유소
2023.8.10,휴업,애월한담주유소
2023.8.11,휴업,대양주유소
2023.8.11,휴업,지에스칼텍스(주)내곡주유소
2023.8.11,휴업,일조셀프주유소
2023.8.14,폐업,지에스칼텍스(주)이동주유소
2023.8.14,휴업,은혜주유소
2023.8.14,휴업,금오주유소
2023.8.16,신규,강진남부농협 대구주유소
2023.8.16,폐업,골드주유소
2023.8.16,폐업,신광셀프주유소
2023.8.16,폐업,조은주유소
2023.8.17,폐업,일신주유소
2023.8.17,휴업,(주)청명주유소
2023.8.18,폐업,진영주유소
2023.8.18,휴업,HD현대오일뱅크(주)직영 대림셀프주유소
2023.8.18,휴업,(주)서대전 IC self 주유소
2023.8.21,휴업,희망주유소
2023.8.21,휴업,북부주유소
2023.8.21,휴업,돌팍재주유소
2023.8.21,등록취소,대로주유소
2023.8.22,폐업,HD현대오일뱅크(주)직영 목련주유소
2023.8.22,신규,태인농협주유소
2023.8.22,폐업,지리산관광주유소
2023.8.22,휴업,어은터널주유소
2023.8.23,폐업,창인주유소
2023.8.23,휴업,SJ산림조합 주유소
2023.8.23,휴업,국제주유소
2023.8.24,신규,대로주유소
2023.8.24,휴업,HD현대오일뱅크(주)직영 부곡셀프주유소
2023.8.25,폐업,지에스칼텍스(주)해운대중동주유소
2023.8.25,휴업,(주)제이에이치상사
2023.8.25,휴업,제일주유소
2023.8.28,폐업,HD현대오일뱅크(주)직영 대림셀프주유소
2023.8.28,휴업,곤명주유소
2023.8.28,휴업,산인주유소
2023.8.28,휴업,차탄주유소
2023.8.29,휴업,삼랑진농협주유소
2023.8.29,폐업,명품주유소
2023.8.30,폐업,덕양에너지 하남공단주유소
2023.8.30,폐업,진영주유소
2023.8.31,휴업,HD현대오일뱅크(주)직영 춘천제일주유소
2023.8.31,휴업,천우제일주유소
2023.8.31,휴업,경남주유소
2023.8.31,휴업,달성주유소
2023.9.1,휴업,영일주유소
2023.9.1,폐업,씨제이대한통운(주)직영 장평주유소
2023.9.4,휴업,채움주유소
2023.9.4,폐업,(주)대창석유 직영 매일주유소
2023.9.4,폐업,(주)고리길천주유소
2023.9.4,휴업,굴비골주유소
2023.9.4,휴업,칠갑산주유소
2023.9.5,휴업,(주)고려에너지 고려주유소 명지점
2023.9.5,폐업,지에스칼텍스(주) 역전주유소
2023.9.5,휴업,선진주유소
2023.9.5,폐업,삼일주유소
2023.9.5,폐업,압록주유소
2023.9.6,휴업,남한강주유소
2023.9.6,휴업,남일주유소
2023.9.6,휴업,테마주유소
2023.9.6,휴업,중앙주유소
2023.9.7,휴업,중도석유(주) 대덕주유소
2023.9.7,휴업,계매주유소
2023.9.8,휴업,(주)디오티디 김포햇님이주유소
2023.9.8,휴업,나들목주유소
2023.9.8,폐업,임곡농협주유소
2023.9.8,휴업,새마당주유소
2023.9.8,폐업,으뜸주유소
2023.9.11,휴업,화왕산주유소
2023.9.11,폐업,노원주유소
2023.9.11,휴업,수협주유소
2023.9.11,휴업,동찬주유소
2023.9.12,휴업,친구사이주유소
2023.9.12,휴업,첨단현대주유소
2023.9.12,폐업,지에스칼텍스(주)해운대중동주유소
2023.9.12,폐업,지에스칼텍스(주) 녹번주유소
2023.9.13,휴업,안양동주유소
2023.9.13,휴업,명교주유소
2023.9.13,폐업,성한삼봉주유소
2023.9.14,휴업,대동주유소
2023.9.15,휴업,우리주유소
2023.9.18,폐업,동원주유소
2023.9.18,폐업,동방석유(주) 현대주유소
2023.9.18,휴업,대통령주유소
2023.9.18,휴업,OK주유소
2023.9.18,휴업,베스트주유소
2023.9.19,폐업,HD현대오일뱅크(주)직영 목감주유소
2023.9.20,휴업,문산주유소(순천방향)
2023.9.20,휴업,SK에너지(주)
2023.9.20,휴업,오일필드(주) 성북지점
2023.9.21,폐업,훼미리주유소
2023.9.21,휴업,동백제2주유소
2023.9.21,휴업,참좋은주유소
2023.9.21,휴업,주식회사 미크롱 남청주톨게이트주유소
2023.9.25,휴업,남해주유소
2023.9.25,휴업,마포주유소
2023.9.25,휴업,한일주유소
2023.9.25,휴업,수성탱크터미널서비스(주) 진명셀프주유소
2023.9.25,휴업,옥당주유소
2023.9.26,휴업,시흥주유소(GS)
2023.9.26,폐업,북문대로주유소
2023.9.26,휴업,수성탱크터미널서비스(주) 수성제일Self주유소
2023.9.26,휴업,태평양주유소
2023.9.26,휴업,(주)신진에너지 양정셀프주유소
2023.9.26,폐업,원평마을금고주유소
2023.9.27,신규,회덕주유소
2023.9.27,휴업,뉴치악산주유소
2023.9.27,휴업,연하주유소
2023.9.27,휴업,동광주유소
2023.9.27,휴업,이서방(혁신점)주유소
2023.10.3,폐업,학동주유소
2023.10.4,폐업,지에스칼텍스(주) 관산주유소
2023.10.5,신규,(유)아르힐포레 첨단주유소
2023.10.6,휴업,YM21유통(주)사천(상)주유소
2023.10.6,휴업,주식회사 대교산청(하)주유소
2023.10.6,휴업,SK에너지(주)동부주유소
2023.10.6,휴업,가산주유소
2023.10.6,휴업,주식회사 대교산청(상)주유소
2023.10.10,휴업,나라주유소
2023.10.10,휴업,응답하라8051주유소
2023.10.11,휴업,봉화주유소
2023.10.11,휴업,동남주유소
2023.10.11,휴업,SH주유소
2023.10.11,휴업,동남상운주유소
2023.10.12,휴업,100번주유소
2023.10.12,신규,다이어리주유소
2023.10.12,폐업,SK에너지(주) 매봉주유소
2023.10.12,신규,유한회사 승하호암주유소
2023.10.12,신규,금광주유소
2023.10.13,휴업,성용주유소
2023.10.13,휴업,광장주유소
2023.10.13,휴업,삼성주유소
2023.10.13,휴업,주식회사 강서오일
2023.10.16,휴업,(주)낙산주유소
2023.10.16,휴업,시흥주유소(GS)
2023.10.16,휴업,해천주유소
2023.10.16,휴업,(주)디오티디 김포햇님이주유소
2023.10.16,폐업,주암댐주유소
2023.10.16,휴업,골든타임주유소
2023.10.16,휴업,주천주유소
2023.10.17,휴업,정품주유소
2023.10.17,신규,삼일인주유소
2023.10.19,휴업,시청앞주유소
2023.10.19,휴업,약물내기주유소
2023.10.19,휴업,고운주유소
2023.10.20,휴업,HD현대오일뱅크(주)직영 석수현대셀프주유소
2023.10.20,휴업,성산주유소
2023.10.23,폐업,두꺼비주유소
2023.10.23,휴업,중앙주유소
2023.10.23,휴업,도깨비주유소
2023.10.24,휴업,갈지주유소
2023.10.24,휴업,의성탑주유소
2023.10.24,휴업,봉명주유소
2023.10.25,폐업,강남주유소
2023.10.25,휴업,신광주유소
2023.10.25,휴업,하송주유소
2023.10.26,폐업,(주)남구미주유소
2023.10.26,폐업,오성주유소
2023.10.26,휴업,그린주유소
2023.10.26,휴업,대변주유소
2023.10.26,휴업,GS칼텍스(주)인천국제공항점
2023.10.26,휴업,용복주유소
2023.10.26,휴업,중앙탑주유소
2023.10.27,폐업,지에스칼텍스(주)연향주유소
2023.10.27,휴업,한국도로공사 안성(부산)주유소
2023.10.30,폐업,문화주유소
2023.10.30,폐업,한국광유(주) 영일만주유소
2023.10.30,휴업,한강
2023.10.30,휴업,공평주유소
2023.10.30,휴업,충주댐주유소
2023.10.31,폐업,호남고속주유소
2023.10.31,휴업,희망주유소
2023.10.31,휴업,만세주유소
2023.10.31,휴업,대양석유(주) 대정주유소
2023.10.31,휴업,진도대교주유소
2023.10.31,휴업,태성주유소
2023.10.31,휴업,천봉주유소
2023.11.1,휴업,지에스칼텍스(주)강변주유소
2023.11.1,휴업,장지IC주유소
2023.11.1,휴업,중앙주유소
2023.11.1,폐업,HD현대오일뱅크(주)직영 영일대셀프주유소
2023.11.2,휴업,행복주유소
2023.11.2,휴업,현대주유소
2023.11.2,휴업,수당주유소
2023.11.2,폐업,갤러리아주유소
2023.11.2,폐업,태강주유소
2023.11.3,폐업,청진주유소
2023.11.3,폐업,무등주유소
2023.11.3,폐업,삼성주유소
2023.11.6,휴업,HD현대오일뱅크(주)직영 효진주유소
2023.11.6,폐업,HD현대오일뱅크(주)직영 신오류주유소
2023.11.8,휴업,해인만복주유소
2023.11.8,휴업,오류주유소
2023.11.8,휴업,석거리주유소
2023.11.8,휴업,문방스타주유소
2023.11.8,휴업,천왕성주유소
2023.11.8,폐업,고현주유소
2023.11.9,휴업,마카모예주유소
2023.11.9,휴업,중앙주유소
2023.11.9,폐업,반월주유소
2023.11.9,휴업,무창포주유소
2023.11.9,폐업,서부주유소
2023.11.9,휴업,(주)칠서공단에너지
2023.11.10,등록취소,광천주유소
2023.11.13,휴업,HD현대오일뱅크(주)직영 관양현대셀프주유소
2023.11.13,휴업,청룡휴게주유소
2023.11.13,휴업,(재)우체국물류지원단
2023.11.14,휴업,운두령주유소
2023.11.14,폐업,동백제2주유소
2023.11.14,신규,오일필드(주)원주지점
2023.11.14,휴업,베스트주유소
2023.11.15,휴업,동우
2023.11.15,신규,(유)동하석유 송파IC주유소
2023.11.16,휴업,지에스칼텍스(주)죽전주유소
2023.11.16,휴업,광신직영(경남셀프)
2023.11.16,휴업,석림주유소
2023.11.20,휴업,제일주유소
2023.11.21,폐업,양효주유소
2023.11.21,휴업,대호주유소
2023.11.22,휴업,영도다리주유소
2023.11.22,신규,거홍(주) 초록로주유소
2023.11.22,폐업,세화주유소
2023.11.23,폐업,SK하이원주유소
2023.11.23,휴업,송산주유소
2023.11.23,휴업,구봉주유소
2023.11.23,휴업,베스트주유소
2023.11.24,폐업,(주)유정 이포나루주유소
2023.11.24,폐업,인원산업 봉산주유소
2023.11.24,휴업,반송파크주유소
2023.11.27,폐업,상록주유소
2023.11.27,폐업,양갑주유소
2023.11.27,폐업,영도다리주유소
2023.11.27,휴업,용담주유소
2023.11.27,폐업,삼원주유소
2023.11.27,폐업,한일주유소
2023.11.27,휴업,고운주유소
2023.11.28,휴업,청주공항주유소
2023.11.29,휴업,하조대주유소
2023.11.29,휴업,금탑셀프주유소
2023.11.30,신규,사우디에너지(주)
2023.11.30,폐업,보훈주유소
2023.11.30,폐업,대양석유(주) 대정주유소
2023.11.30,휴업,상원주유소
2023.11.30,휴업,수성탱크터미널서비스(주) 수성제일Self주유소
2023.11.30,휴업,하모니주유소
